O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value
51-4032.00	2.B.1.c	Persuasion	IM	1.16
51-4032.00	2.B.1.c	Persuasion	LV	.5
51-4032.00	2.B.1.d	Negotiation	IM	1.16
51-4032.00	2.B.1.d	Negotiation	LV	.5
51-4032.00	2.B.1.e	Instructing	IM	1.16
51-4032.00	2.B.1.e	Instructing	LV	1.33
51-4032.00	2.B.1.f	Service Orientation	IM	1
51-4032.00	2.B.1.f	Service Orientation	LV	.16
51-4032.00	2.B.3.a	Operations Analysis	IM	3.16
51-4032.00	2.B.3.a	Operations Analysis	LV	2.16
51-4032.00	2.B.3.b	Technology Design	IM	3
51-4032.00	2.B.3.b	Technology Design	LV	2.16
51-4032.00	2.B.3.c	Equipment Selection	IM	4.33
51-4032.00	2.B.3.c	Equipment Selection	LV	3
51-4032.00	2.B.3.d	Installation	IM	4.5
51-4032.00	2.B.3.d	Installation	LV	2.5
51-4032.00	2.B.3.e	Programming	IM	1
51-4032.00	2.B.3.e	Programming	LV	0
51-4032.00	2.B.3.g	Operation Monitoring	IM	4.33
51-4032.00	2.B.3.g	Operation Monitoring	LV	3.16
51-4032.00	2.B.3.h	Operation and Control	IM	4.33
51-4032.00	2.B.3.h	Operation and Control	LV	3.33
51-4032.00	2.B.3.j	Equipment Maintenance	IM	1.83
51-4032.00	2.B.3.j	Equipment Maintenance	LV	1.83
51-4032.00	2.B.3.k	Troubleshooting	IM	2
51-4032.00	2.B.3.k	Troubleshooting	LV	1.66
51-4032.00	2.B.3.l	Repairing	IM	1.66
51-4032.00	2.B.3.l	Repairing	LV	1.66
51-4032.00	2.B.4.e	Judgment and Decision Making	IM	3.16
51-4032.00	2.B.4.e	Judgment and Decision Making	LV	2.16
51-4032.00	2.B.5.a	Time Management	IM	1.5
51-4032.00	2.B.5.a	Time Management	LV	1.33
51-4032.00	2.B.5.b	Management of Financial Resources	IM	1.16
51-4032.00	2.B.5.b	Management of Financial Resources	LV	.33
51-4032.00	2.B.5.c	Management of Material Resources	IM	2
51-4032.00	2.B.5.c	Management of Material Resources	LV	1.5
51-4032.00	2.B.5.d	Management of Personnel Resources	IM	1.16
51-4032.00	2.B.5.d	Management of Personnel Resources	LV	.83
51-4032.00	2.B.3.m	Quality Control Analysis	IM	4.08
51-4032.00	2.B.3.m	Quality Control Analysis	LV	3.245
51-4032.00	2.B.2.i	Complex Problem Solving 	IM	2.81
51-4032.00	2.B.2.i	Complex Problem Solving 	LV	1.82875
51-4032.00	2.B.4.g	Systems Analysis	IM	2.163333
51-4032.00	2.B.4.g	Systems Analysis	LV	1.663333
51-4032.00	2.B.4.h	Systems Evaluation	IM	2.495
51-4032.00	2.B.4.h	Systems Evaluation	LV	1.83
51-4033.01	2.A.1.a	Reading Comprehension	IM	2.6
51-4033.01	2.A.1.a	Reading Comprehension	LV	2.2
51-4033.01	2.A.1.b	Active Listening	IM	1.4
51-4033.01	2.A.1.b	Active Listening	LV	1.4
51-4033.01	2.A.1.c	Writing	IM	1.6
51-4033.01	2.A.1.c	Writing	LV	1.2
51-4033.01	2.A.1.d	Speaking	IM	1.8
51-4033.01	2.A.1.d	Speaking	LV	1.6
51-4033.01	2.A.1.e	Mathematics	IM	3
51-4033.01	2.A.1.e	Mathematics	LV	3
51-4033.01	2.A.1.f	Science	IM	2
51-4033.01	2.A.1.f	Science	LV	1.4
51-4033.01	2.A.2.a	Critical Thinking	IM	2.4
51-4033.01	2.A.2.a	Critical Thinking	LV	2.2
51-4033.01	2.A.2.b	Active Learning	IM	2.4
51-4033.01	2.A.2.b	Active Learning	LV	2.2
51-4033.01	2.A.2.c	Learning Strategies	IM	1.6
51-4033.01	2.A.2.c	Learning Strategies	LV	1.8
51-4033.01	2.A.2.d	Monitoring	IM	2.6
51-4033.01	2.A.2.d	Monitoring	LV	2
51-4033.01	2.B.1.a	Social Perceptiveness	IM	1.2
51-4033.01	2.B.1.a	Social Perceptiveness	LV	.8
51-4033.01	2.B.1.b	Coordination	IM	1.2
51-4033.01	2.B.1.b	Coordination	LV	.8
51-4033.01	2.B.1.c	Persuasion	IM	1.2
51-4033.01	2.B.1.c	Persuasion	LV	.8
51-4033.01	2.B.1.d	Negotiation	IM	1.2
51-4033.01	2.B.1.d	Negotiation	LV	.4
51-4033.01	2.B.1.e	Instructing	IM	1.2
51-4033.01	2.B.1.e	Instructing	LV	.6
51-4033.01	2.B.1.f	Service Orientation	IM	1
51-4033.01	2.B.1.f	Service Orientation	LV	.4
51-4033.01	2.B.3.a	Operations Analysis	IM	2.4
51-4033.01	2.B.3.a	Operations Analysis	LV	1.8
51-4033.01	2.B.3.b	Technology Design	IM	1.6
51-4033.01	2.B.3.b	Technology Design	LV	1.4
51-4033.01	2.B.3.c	Equipment Selection	IM	3.8
51-4033.01	2.B.3.c	Equipment Selection	LV	3
51-4033.01	2.B.3.d	Installation	IM	2.8
51-4033.01	2.B.3.d	Installation	LV	2.6
51-4033.01	2.B.3.e	Programming	IM	1
51-4033.01	2.B.3.e	Programming	LV	0
51-4033.01	2.B.3.g	Operation Monitoring	IM	3.6
51-4033.01	2.B.3.g	Operation Monitoring	LV	2.8
51-4033.01	2.B.3.h	Operation and Control	IM	4.2
51-4033.01	2.B.3.h	Operation and Control	LV	3.4
51-4033.01	2.B.3.j	Equipment Maintenance	IM	3.2
51-4033.01	2.B.3.j	Equipment Maintenance	LV	3
51-4033.01	2.B.3.k	Troubleshooting	IM	2.8
51-4033.01	2.B.3.k	Troubleshooting	LV	2.6
51-4033.01	2.B.3.l	Repairing	IM	2.6
51-4033.01	2.B.3.l	Repairing	LV	2.6
51-4033.01	2.B.4.e	Judgment and Decision Making	IM	2.2
51-4033.01	2.B.4.e	Judgment and Decision Making	LV	1.8
51-4033.01	2.B.5.a	Time Management	IM	2
51-4033.01	2.B.5.a	Time Management	LV	1.6
51-4033.01	2.B.5.b	Management of Financial Resources	IM	1
51-4033.01	2.B.5.b	Management of Financial Resources	LV	.2
51-4033.01	2.B.5.c	Management of Material Resources	IM	2
51-4033.01	2.B.5.c	Management of Material Resources	LV	1.8
51-4033.01	2.B.5.d	Management of Personnel Resources	IM	1
51-4033.01	2.B.5.d	Management of Personnel Resources	LV	.2
51-4033.01	2.B.3.m	Quality Control Analysis	IM	3.3
51-4033.01	2.B.3.m	Quality Control Analysis	LV	2.6
51-4033.01	2.B.2.i	Complex Problem Solving 	IM	2.375
51-4033.01	2.B.2.i	Complex Problem Solving 	LV	1.9
51-4033.01	2.B.4.g	Systems Analysis	IM	1.6
51-4033.01	2.B.4.g	Systems Analysis	LV	1.533333
51-4033.01	2.B.4.h	Systems Evaluation	IM	2
51-4033.01	2.B.4.h	Systems Evaluation	LV	1.8
51-4033.02	2.A.1.a	Reading Comprehension	IM	3.2
51-4033.02	2.A.1.a	Reading Comprehension	LV	2.4
51-4033.02	2.A.1.b	Active Listening	IM	1.4
51-4033.02	2.A.1.b	Active Listening	LV	1
51-4033.02	2.A.1.c	Writing	IM	1.4
51-4033.02	2.A.1.c	Writing	LV	1
51-4033.02	2.A.1.d	Speaking	IM	1.4
51-4033.02	2.A.1.d	Speaking	LV	1
51-4033.02	2.A.1.e	Mathematics	IM	2
51-4033.02	2.A.1.e	Mathematics	LV	1.4
51-4033.02	2.A.1.f	Science	IM	1.2
51-4033.02	2.A.1.f	Science	LV	.4
51-4033.02	2.A.2.a	Critical Thinking	IM	1.4
51-4033.02	2.A.2.a	Critical Thinking	LV	1.4
51-4033.02	2.A.2.b	Active Learning	IM	1.8
51-4033.02	2.A.2.b	Active Learning	LV	1.6
51-4033.02	2.A.2.c	Learning Strategies	IM	1.4
51-4033.02	2.A.2.c	Learning Strategies	LV	1.2
51-4033.02	2.A.2.d	Monitoring	IM	2.4
51-4033.02	2.A.2.d	Monitoring	LV	1.8
51-4033.02	2.B.1.a	Social Perceptiveness	IM	1
51-4033.02	2.B.1.a	Social Perceptiveness	LV	1
51-4033.02	2.B.1.b	Coordination	IM	1
51-4033.02	2.B.1.b	Coordination	LV	.6
51-4033.02	2.B.1.c	Persuasion	IM	1
51-4033.02	2.B.1.c	Persuasion	LV	0
51-4033.02	2.B.1.d	Negotiation	IM	1.2
51-4033.02	2.B.1.d	Negotiation	LV	.4
51-4033.02	2.B.1.e	Instructing	IM	1.2
51-4033.02	2.B.1.e	Instructing	LV	.4
51-4033.02	2.B.1.f	Service Orientation	IM	1.4
51-4033.02	2.B.1.f	Service Orientation	LV	1.2
51-4033.02	2.B.3.a	Operations Analysis	IM	1.4
51-4033.02	2.B.3.a	Operations Analysis	LV	1
51-4033.02	2.B.3.b	Technology Design	IM	1.4
51-4033.02	2.B.3.b	Technology Design	LV	.6
51-4033.02	2.B.3.c	Equipment Selection	IM	3.4
51-4033.02	2.B.3.c	Equipment Selection	LV	2.4
51-4033.02	2.B.3.d	Installation	IM	2.8
51-4033.02	2.B.3.d	Installation	LV	2.2
51-4033.02	2.B.3.e	Programming	IM	1
51-4033.02	2.B.3.e	Programming	LV	0
51-4033.02	2.B.3.g	Operation Monitoring	IM	3
51-4033.02	2.B.3.g	Operation Monitoring	LV	2.4
51-4033.02	2.B.3.h	Operation and Control	IM	3.6
51-4033.02	2.B.3.h	Operation and Control	LV	3.2
51-4033.02	2.B.3.j	Equipment Maintenance	IM	2.6
51-4033.02	2.B.3.j	Equipment Maintenance	LV	2.6
51-4033.02	2.B.3.k	Troubleshooting	IM	2
51-4033.02	2.B.3.k	Troubleshooting	LV	1.8
51-4033.02	2.B.3.l	Repairing	IM	3.4
51-4033.02	2.B.3.l	Repairing	LV	3
51-4033.02	2.B.4.e	Judgment and Decision Making	IM	1.8
51-4033.02	2.B.4.e	Judgment and Decision Making	LV	1.6
51-4033.02	2.B.5.a	Time Management	IM	1.8
51-4033.02	2.B.5.a	Time Management	LV	1.2
51-4033.02	2.B.5.b	Management of Financial Resources	IM	1
51-4033.02	2.B.5.b	Management of Financial Resources	LV	.2
51-4033.02	2.B.5.c	Management of Material Resources	IM	1.6
51-4033.02	2.B.5.c	Management of Material Resources	LV	1
51-4033.02	2.B.5.d	Management of Personnel Resources	IM	1
51-4033.02	2.B.5.d	Management of Personnel Resources	LV	.2
51-4033.02	2.B.3.m	Quality Control Analysis	IM	2.6
51-4033.02	2.B.3.m	Quality Control Analysis	LV	2.1
51-4033.02	2.B.2.i	Complex Problem Solving 	IM	1.825
51-4033.02	2.B.2.i	Complex Problem Solving 	LV	1.375
51-4033.02	2.B.4.g	Systems Analysis	IM	1.333333
51-4033.02	2.B.4.g	Systems Analysis	LV	1.2
51-4033.02	2.B.4.h	Systems Evaluation	IM	1.8
51-4033.02	2.B.4.h	Systems Evaluation	LV	1.2
51-4034.00	2.A.1.a	Reading Comprehension	IM	2.33
51-4034.00	2.A.1.a	Reading Comprehension	LV	2.16
51-4034.00	2.A.1.b	Active Listening	IM	1.16
51-4034.00	2.A.1.b	Active Listening	LV	.83
51-4034.00	2.A.1.c	Writing	IM	1.16
51-4034.00	2.A.1.c	Writing	LV	.66
51-4034.00	2.A.1.d	Speaking	IM	1.5
51-4034.00	2.A.1.d	Speaking	LV	.83
51-4034.00	2.A.1.e	Mathematics	IM	3.5
51-4034.00	2.A.1.e	Mathematics	LV	3.16
51-4034.00	2.A.1.f	Science	IM	1.66
51-4034.00	2.A.1.f	Science	LV	1.16
51-4034.00	2.A.2.a	Critical Thinking	IM	1.66
51-4034.00	2.A.2.a	Critical Thinking	LV	1.16
51-4034.00	2.A.2.b	Active Learning	IM	1.5
51-4034.00	2.A.2.b	Active Learning	LV	1.16
51-4034.00	2.A.2.c	Learning Strategies	IM	1.66
51-4034.00	2.A.2.c	Learning Strategies	LV	1.33
51-4034.00	2.A.2.d	Monitoring	IM	2.16
51-4034.00	2.A.2.d	Monitoring	LV	2.16
51-4034.00	2.B.1.a	Social Perceptiveness	IM	1
51-4034.00	2.B.1.a	Social Perceptiveness	LV	.33
51-4034.00	2.B.1.b	Coordination	IM	1.33
51-4034.00	2.B.1.b	Coordination	LV	1
51-4034.00	2.B.1.c	Persuasion	IM	1
51-4034.00	2.B.1.c	Persuasion	LV	.16
51-4034.00	2.B.1.d	Negotiation	IM	1
51-4034.00	2.B.1.d	Negotiation	LV	.16
51-4034.00	2.B.1.e	Instructing	IM	1
51-4034.00	2.B.1.e	Instructing	LV	.33
51-4034.00	2.B.1.f	Service Orientation	IM	1
51-4034.00	2.B.1.f	Service Orientation	LV	0
51-4034.00	2.B.3.a	Operations Analysis	IM	2.83
51-4034.00	2.B.3.a	Operations Analysis	LV	2.66
51-4034.00	2.B.3.b	Technology Design	IM	2.83
51-4034.00	2.B.3.b	Technology Design	LV	2.5
51-4034.00	2.B.3.c	Equipment Selection	IM	3.83
51-4034.00	2.B.3.c	Equipment Selection	LV	3
51-4034.00	2.B.3.d	Installation	IM	3.66
51-4034.00	2.B.3.d	Installation	LV	2.83
51-4034.00	2.B.3.e	Programming	IM	1
51-4034.00	2.B.3.e	Programming	LV	0
51-4034.00	2.B.3.g	Operation Monitoring	IM	2.83
51-4034.00	2.B.3.g	Operation Monitoring	LV	2.83
51-4034.00	2.B.3.h	Operation and Control	IM	3.5
51-4034.00	2.B.3.h	Operation and Control	LV	3
51-4034.00	2.B.3.j	Equipment Maintenance	IM	2.66
51-4034.00	2.B.3.j	Equipment Maintenance	LV	3
51-4034.00	2.B.3.k	Troubleshooting	IM	2.16
51-4034.00	2.B.3.k	Troubleshooting	LV	1.83
51-4034.00	2.B.3.l	Repairing	IM	2.16
51-4034.00	2.B.3.l	Repairing	LV	2.16
51-4034.00	2.B.4.e	Judgment and Decision Making	IM	1.33
51-4034.00	2.B.4.e	Judgment and Decision Making	LV	1
51-4034.00	2.B.5.a	Time Management	IM	1.16
51-4034.00	2.B.5.a	Time Management	LV	.66
51-4034.00	2.B.5.b	Management of Financial Resources	IM	1
51-4034.00	2.B.5.b	Management of Financial Resources	LV	.16
51-4034.00	2.B.5.c	Management of Material Resources	IM	1.16
51-4034.00	2.B.5.c	Management of Material Resources	LV	.66
51-4034.00	2.B.5.d	Management of Personnel Resources	IM	1
51-4034.00	2.B.5.d	Management of Personnel Resources	LV	0
51-4034.00	2.B.3.m	Quality Control Analysis	IM	2.995
51-4034.00	2.B.3.m	Quality Control Analysis	LV	2.75
51-4034.00	2.B.2.i	Complex Problem Solving 	IM	2.0375
51-4034.00	2.B.2.i	Complex Problem Solving 	LV	1.72625
51-4034.00	2.B.4.g	Systems Analysis	IM	1.273333
51-4034.00	2.B.4.g	Systems Analysis	LV	.883333
51-4034.00	2.B.4.h	Systems Evaluation	IM	1.245
51-4034.00	2.B.4.h	Systems Evaluation	LV	.495
51-4035.00	2.A.1.a	Reading Comprehension	IM	3
51-4035.00	2.A.1.a	Reading Comprehension	LV	2
51-4035.00	2.A.1.b	Active Listening	IM	1.5
51-4035.00	2.A.1.b	Active Listening	LV	1.16
51-4035.00	2.A.1.c	Writing	IM	1.5
51-4035.00	2.A.1.c	Writing	LV	1.33
51-4035.00	2.A.1.d	Speaking	IM	1.16
51-4035.00	2.A.1.d	Speaking	LV	.83
51-4035.00	2.A.1.e	Mathematics	IM	3.66
51-4035.00	2.A.1.e	Mathematics	LV	3.5
51-4035.00	2.A.1.f	Science	IM	1.66
51-4035.00	2.A.1.f	Science	LV	1
51-4035.00	2.A.2.a	Critical Thinking	IM	1.83
51-4035.00	2.A.2.a	Critical Thinking	LV	1.33
51-4035.00	2.A.2.b	Active Learning	IM	1.83
51-4035.00	2.A.2.b	Active Learning	LV	1.33
51-4035.00	2.A.2.c	Learning Strategies	IM	1.5
51-4035.00	2.A.2.c	Learning Strategies	LV	1.16
51-4035.00	2.A.2.d	Monitoring	IM	2.33
51-4035.00	2.A.2.d	Monitoring	LV	1.83
51-4035.00	2.B.1.a	Social Perceptiveness	IM	1
51-4035.00	2.B.1.a	Social Perceptiveness	LV	.16
51-4035.00	2.B.1.b	Coordination	IM	1.33
51-4035.00	2.B.1.b	Coordination	LV	.83
51-4035.00	2.B.1.c	Persuasion	IM	1
51-4035.00	2.B.1.c	Persuasion	LV	0
51-4035.00	2.B.1.d	Negotiation	IM	1.16
51-4035.00	2.B.1.d	Negotiation	LV	.33
51-4035.00	2.B.1.e	Instructing	IM	1.16
51-4035.00	2.B.1.e	Instructing	LV	.33
51-4035.00	2.B.1.f	Service Orientation	IM	1
51-4035.00	2.B.1.f	Service Orientation	LV	0
51-4035.00	2.B.3.a	Operations Analysis	IM	2.16
51-4035.00	2.B.3.a	Operations Analysis	LV	2
51-4035.00	2.B.3.b	Technology Design	IM	2.66
51-4035.00	2.B.3.b	Technology Design	LV	2.5
51-4035.00	2.B.3.c	Equipment Selection	IM	4
51-4035.00	2.B.3.c	Equipment Selection	LV	3.16
51-4035.00	2.B.3.d	Installation	IM	2.66
51-4035.00	2.B.3.d	Installation	LV	2.33
51-4035.00	2.B.3.e	Programming	IM	1
51-4035.00	2.B.3.e	Programming	LV	0
51-4035.00	2.B.3.g	Operation Monitoring	IM	2.83
51-4035.00	2.B.3.g	Operation Monitoring	LV	2.83
51-4035.00	2.B.3.h	Operation and Control	IM	3.5
51-4035.00	2.B.3.h	Operation and Control	LV	3.33
51-4035.00	2.B.3.j	Equipment Maintenance	IM	3.5
51-4035.00	2.B.3.j	Equipment Maintenance	LV	3.33
51-4035.00	2.B.3.k	Troubleshooting	IM	2
51-4035.00	2.B.3.k	Troubleshooting	LV	1.83
51-4035.00	2.B.3.l	Repairing	IM	2.33
51-4035.00	2.B.3.l	Repairing	LV	2.5
51-4035.00	2.B.4.e	Judgment and Decision Making	IM	1.33
51-4035.00	2.B.4.e	Judgment and Decision Making	LV	1
51-4035.00	2.B.5.a	Time Management	IM	1.5
51-4035.00	2.B.5.a	Time Management	LV	.66
51-4035.00	2.B.5.b	Management of Financial Resources	IM	1
51-4035.00	2.B.5.b	Management of Financial Resources	LV	.16
51-4035.00	2.B.5.c	Management of Material Resources	IM	1.16
51-4035.00	2.B.5.c	Management of Material Resources	LV	.5
51-4035.00	2.B.5.d	Management of Personnel Resources	IM	1
51-4035.00	2.B.5.d	Management of Personnel Resources	LV	.16
51-4035.00	2.B.3.m	Quality Control Analysis	IM	2.495
51-4035.00	2.B.3.m	Quality Control Analysis	LV	2.08
51-4035.00	2.B.2.i	Complex Problem Solving 	IM	1.85
51-4035.00	2.B.2.i	Complex Problem Solving 	LV	1.28875
51-4035.00	2.B.4.g	Systems Analysis	IM	1.22
51-4035.00	2.B.4.g	Systems Analysis	LV	.72
51-4035.00	2.B.4.h	Systems Evaluation	IM	1.33
51-4035.00	2.B.4.h	Systems Evaluation	LV	.915
51-4041.00	2.A.1.a	Reading Comprehension	IM	3.41
51-4041.00	2.A.1.a	Reading Comprehension	LV	3.91
51-4041.00	2.A.1.b	Active Listening	IM	2.66
51-4041.00	2.A.1.b	Active Listening	LV	3.25
51-4041.00	2.A.1.c	Writing	IM	2.08
51-4041.00	2.A.1.c	Writing	LV	2.66
51-4041.00	2.A.1.d	Speaking	IM	2.75
51-4041.00	2.A.1.d	Speaking	LV	3.5
51-4041.00	2.A.1.e	Mathematics	IM	4
51-4041.00	2.A.1.e	Mathematics	LV	4.5
51-4041.00	2.A.1.f	Science	IM	3.66
51-4041.00	2.A.1.f	Science	LV	4.25
51-4041.00	2.A.2.a	Critical Thinking	IM	3.83
51-4041.00	2.A.2.a	Critical Thinking	LV	4.33
51-4041.00	2.A.2.b	Active Learning	IM	3.41
51-4041.00	2.A.2.b	Active Learning	LV	3.75
51-4041.00	2.A.2.c	Learning Strategies	IM	2.16
51-4041.00	2.A.2.c	Learning Strategies	LV	2.91
51-4041.00	2.A.2.d	Monitoring	IM	2.83
51-4041.00	2.A.2.d	Monitoring	LV	3.16
51-4041.00	2.B.1.a	Social Perceptiveness	IM	1.41
51-4041.00	2.B.1.a	Social Perceptiveness	LV	1.41
51-4041.00	2.B.1.b	Coordination	IM	1.83
51-4041.00	2.B.1.b	Coordination	LV	2.75
51-4041.00	2.B.1.c	Persuasion	IM	1.16
51-4041.00	2.B.1.c	Persuasion	LV	1.33
51-4041.00	2.B.1.d	Negotiation	IM	1.08
51-4041.00	2.B.1.d	Negotiation	LV	1.16
51-4041.00	2.B.1.e	Instructing	IM	1.83
51-4041.00	2.B.1.e	Instructing	LV	2.41
51-4041.00	2.B.1.f	Service Orientation	IM	1
51-4041.00	2.B.1.f	Service Orientation	LV	.83
51-4041.00	2.B.3.a	Operations Analysis	IM	3.91
51-4041.00	2.B.3.a	Operations Analysis	LV	4.33
51-4041.00	2.B.3.b	Technology Design	IM	3.58
51-4041.00	2.B.3.b	Technology Design	LV	4.08
51-4041.00	2.B.3.c	Equipment Selection	IM	3.91
51-4041.00	2.B.3.c	Equipment Selection	LV	4.41
51-4041.00	2.B.3.d	Installation	IM	3.66
51-4041.00	2.B.3.d	Installation	LV	4.5
51-4041.00	2.B.3.e	Programming	IM	1.41
51-4041.00	2.B.3.e	Programming	LV	1
51-4041.00	2.B.3.g	Operation Monitoring	IM	3.91
51-4041.00	2.B.3.g	Operation Monitoring	LV	4.25
51-4041.00	2.B.3.h	Operation and Control	IM	4.08
51-4041.00	2.B.3.h	Operation and Control	LV	4.16
51-4041.00	2.B.3.j	Equipment Maintenance	IM	3.16
51-4041.00	2.B.3.j	Equipment Maintenance	LV	3.91
51-4041.00	2.B.3.k	Troubleshooting	IM	3.66
51-4041.00	2.B.3.k	Troubleshooting	LV	4.16
51-4041.00	2.B.3.l	Repairing	IM	3.16
51-4041.00	2.B.3.l	Repairing	LV	4
51-4041.00	2.B.4.e	Judgment and Decision Making	IM	2.75
51-4041.00	2.B.4.e	Judgment and Decision Making	LV	2.91
51-4041.00	2.B.5.a	Time Management	IM	1.58
51-4041.00	2.B.5.a	Time Management	LV	1.5
51-4041.00	2.B.5.b	Management of Financial Resources	IM	1.08
51-4041.00	2.B.5.b	Management of Financial Resources	LV	.5
51-4041.00	2.B.5.c	Management of Material Resources	IM	2.33
51-4041.00	2.B.5.c	Management of Material Resources	LV	2.75
51-4041.00	2.B.5.d	Management of Personnel Resources	IM	1.33
51-4041.00	2.B.5.d	Management of Personnel Resources	LV	1.58
51-4041.00	2.B.3.m	Quality Control Analysis	IM	4.41
51-4041.00	2.B.3.m	Quality Control Analysis	LV	4.37
51-4041.00	2.B.2.i	Complex Problem Solving 	IM	3.09125
51-4041.00	2.B.2.i	Complex Problem Solving 	LV	3.4975
51-4041.00	2.B.4.g	Systems Analysis	IM	2.106667
51-4041.00	2.B.4.g	Systems Analysis	LV	2.693333
51-4041.00	2.B.4.h	Systems Evaluation	IM	2.245
51-4041.00	2.B.4.h	Systems Evaluation	LV	2.33
51-4051.00	2.A.1.a	Reading Comprehension	IM	2.2
51-4051.00	2.A.1.a	Reading Comprehension	LV	1.4
51-4051.00	2.A.1.b	Active Listening	IM	1.8
51-4051.00	2.A.1.b	Active Listening	LV	1
51-4051.00	2.A.1.c	Writing	IM	2.2
51-4051.00	2.A.1.c	Writing	LV	1.4
51-4051.00	2.A.1.d	Speaking	IM	1.6
51-4051.00	2.A.1.d	Speaking	LV	1.2
51-4051.00	2.A.1.e	Mathematics	IM	2.8
51-4051.00	2.A.1.e	Mathematics	LV	2.2
51-4051.00	2.A.1.f	Science	IM	2.4
51-4051.00	2.A.1.f	Science	LV	2.2
51-4051.00	2.A.2.a	Critical Thinking	IM	2
51-4051.00	2.A.2.a	Critical Thinking	LV	1.6
51-4051.00	2.A.2.b	Active Learning	IM	1.8
51-4051.00	2.A.2.b	Active Learning	LV	1.2
51-4051.00	2.A.2.c	Learning Strategies	IM	1.2
51-4051.00	2.A.2.c	Learning Strategies	LV	.8
51-4051.00	2.A.2.d	Monitoring	IM	1.4
51-4051.00	2.A.2.d	Monitoring	LV	1
51-4051.00	2.B.1.a	Social Perceptiveness	IM	1.2
51-4051.00	2.B.1.a	Social Perceptiveness	LV	.2
51-4051.00	2.B.1.b	Coordination	IM	2
51-4051.00	2.B.1.b	Coordination	LV	1.4
51-4051.00	2.B.1.c	Persuasion	IM	1.2
51-4051.00	2.B.1.c	Persuasion	LV	.6
51-4051.00	2.B.1.d	Negotiation	IM	1.2
51-4051.00	2.B.1.d	Negotiation	LV	.6
51-4051.00	2.B.1.e	Instructing	IM	1.2
51-4051.00	2.B.1.e	Instructing	LV	.8
51-4051.00	2.B.1.f	Service Orientation	IM	1
51-4051.00	2.B.1.f	Service Orientation	LV	.2
51-4051.00	2.B.3.a	Operations Analysis	IM	1.2
51-4051.00	2.B.3.a	Operations Analysis	LV	.6
51-4051.00	2.B.3.b	Technology Design	IM	1.4
51-4051.00	2.B.3.b	Technology Design	LV	.6
51-4051.00	2.B.3.c	Equipment Selection	IM	3.2
51-4051.00	2.B.3.c	Equipment Selection	LV	2.4
51-4051.00	2.B.3.d	Installation	IM	1.6
51-4051.00	2.B.3.d	Installation	LV	1
51-4051.00	2.B.3.e	Programming	IM	1
51-4051.00	2.B.3.e	Programming	LV	.2
51-4051.00	2.B.3.g	Operation Monitoring	IM	3.8
51-4051.00	2.B.3.g	Operation Monitoring	LV	3.2
51-4051.00	2.B.3.h	Operation and Control	IM	3.6
51-4051.00	2.B.3.h	Operation and Control	LV	3
51-4051.00	2.B.3.j	Equipment Maintenance	IM	3
51-4051.00	2.B.3.j	Equipment Maintenance	LV	2.4
51-4051.00	2.B.3.k	Troubleshooting	IM	2.8
51-4051.00	2.B.3.k	Troubleshooting	LV	2.2
51-4051.00	2.B.3.l	Repairing	IM	1.6
51-4051.00	2.B.3.l	Repairing	LV	1.4
51-4051.00	2.B.4.e	Judgment and Decision Making	IM	2.2
51-4051.00	2.B.4.e	Judgment and Decision Making	LV	1.6
51-4051.00	2.B.5.a	Time Management	IM	1.4
51-4051.00	2.B.5.a	Time Management	LV	.8
51-4051.00	2.B.5.b	Management of Financial Resources	IM	1
51-4051.00	2.B.5.b	Management of Financial Resources	LV	.2
51-4051.00	2.B.5.c	Management of Material Resources	IM	1.2
51-4051.00	2.B.5.c	Management of Material Resources	LV	.6
51-4051.00	2.B.5.d	Management of Personnel Resources	IM	1.2
51-4051.00	2.B.5.d	Management of Personnel Resources	LV	.4
51-4051.00	2.B.3.m	Quality Control Analysis	IM	2.9
51-4051.00	2.B.3.m	Quality Control Analysis	LV	2.3
51-4051.00	2.B.2.i	Complex Problem Solving 	IM	2.1
51-4051.00	2.B.2.i	Complex Problem Solving 	LV	1.45
51-4051.00	2.B.4.g	Systems Analysis	IM	1.8
51-4051.00	2.B.4.g	Systems Analysis	LV	1.333333
51-4051.00	2.B.4.h	Systems Evaluation	IM	2
51-4051.00	2.B.4.h	Systems Evaluation	LV	1.1
51-4052.00	2.A.1.a	Reading Comprehension	IM	1.6
51-4052.00	2.A.1.a	Reading Comprehension	LV	2
51-4052.00	2.A.1.b	Active Listening	IM	1.6
51-4052.00	2.A.1.b	Active Listening	LV	1.4
51-4052.00	2.A.1.c	Writing	IM	1.6
51-4052.00	2.A.1.c	Writing	LV	1.4
51-4052.00	2.A.1.d	Speaking	IM	1.6
51-4052.00	2.A.1.d	Speaking	LV	1.2
51-4052.00	2.A.1.e	Mathematics	IM	2
51-4052.00	2.A.1.e	Mathematics	LV	2
51-4052.00	2.A.1.f	Science	IM	2.2
51-4052.00	2.A.1.f	Science	LV	2.2
51-4052.00	2.A.2.a	Critical Thinking	IM	1.6
51-4052.00	2.A.2.a	Critical Thinking	LV	1.6
51-4052.00	2.A.2.b	Active Learning	IM	1.8
51-4052.00	2.A.2.b	Active Learning	LV	1.6
51-4052.00	2.A.2.c	Learning Strategies	IM	1.6
51-4052.00	2.A.2.c	Learning Strategies	LV	1.4
51-4052.00	2.A.2.d	Monitoring	IM	2.6
